"Experiment","Run","F1","F2","F3","F4","Count_FP","Correlation","Correlation_FP","MAE","RMSE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"S3",20,TRUE,FALSE,FALSE,FALSE,9,0.272794167783405,0.191993519759338,0.00237967297254849,0.00595042476088413,739.229770720452,0.999998803651878,10,1934.469,"x8*x4","p3(p3(x5))","troot(x4)*troot(x4*x6)",1,1,1
"S4",20,FALSE,FALSE,TRUE,FALSE,4,0.592525132082183,0.490656467178319,0.00156854773627682,0.00247030329641962,679.73914858325,0.999999793812567,5,1993.875,"p3(x5)","x7*(troot(x4)*troot(x4))","troot(x4)*troot(x4)",0.999999999998659,0.999999348196896,0.999987886518759
"S5",20,FALSE,FALSE,FALSE,FALSE,8,0.700726029732474,0.700726029732474,0.00121995529212202,0.00196055119558777,623.693207410824,0.999999870127258,8,2035.167,"troot((x6*(p0(x4)*x4))*x4)","p0(x4)*troot((x6*(p0(x4)*x4))*x4)","x4*x7",1,0.999999999999942,0.999999999624086
"S6",20,FALSE,FALSE,FALSE,FALSE,4,0.537075438630361,0.537075438630361,0.000916696937202697,0.00158733238516974,683.955183587771,0.999999914867107,4,2156.09,"troot(x4*x4)","x6*troot(x4*x4)","x9",1,1,0.56675426939591
"S1",21,TRUE,FALSE,FALSE,FALSE,5,0.818061400553077,0.781673680663692,0.00134288524055947,0.00247571088845352,714.383815160546,0.999999792908874,6,2393.08,"troot(x4*(x6*x4))","x9*x4","x7*x4",1,1,0.999999999999992
"S2",21,TRUE,FALSE,FALSE,FALSE,3,0.727559227493772,0.636745636658363,0.000842137889408067,0.00179045046732799,667.135492445726,0.999999891685585,4,2026.421,"x4","troot((x6*x4)*troot(x4*(x4*x4)))","x9*(x6*x4)",1,1,1
"S3",21,FALSE,FALSE,FALSE,FALSE,11,0.591778609926201,0.591778609926201,0.00273271496943179,0.00849794401245719,637.717202932638,0.999997560002582,11,1790.131,"(x9*x4)*x9","x9*x4","x10*x4",1,1,1
"S4",21,TRUE,FALSE,FALSE,FALSE,8,0.539729784819953,0.482196007922447,0.00142800904866438,0.0026406807559734,717.931665099044,0.999999764390153,9,2107.937,"x4","troot((x6*x4)*x4)","x4*x9",1,1,1
"S5",21,FALSE,FALSE,FALSE,FALSE,15,0.425232308707179,0.425232308707179,2.28233313125267,15.2766151972728,255.862009870683,-6.88525812355016,15,1851.908,"troot(1+(x3*(x5*x4)))","sin_deg(x4)","x4",1,1,1
"S6",21,TRUE,FALSE,FALSE,FALSE,3,0.782114214660598,0.709485619547464,0.000889846605572244,0.00184861155156677,682.554649827532,0.999999884534308,4,2296.74,"troot(x6*x4)*troot(x4)","x6*x4","x4",1,0.999999443703025,0.999998966404571
