"Experiment","Run","F1","F2","F3","F4","Count_FP","Correlation","Correlation_FP","MAE","Count_P","Time","FirstFeature","SecondFeature","ThirdFeature"
"S6",9,FALSE,FALSE,FALSE,FALSE,2,0.999999528185775,0.999999528185775,0.0447373826653818,2,624.485000000001,"x9*troot(x4*x4)","troot(x4*x4)","NA"
"S6",10,FALSE,FALSE,FALSE,FALSE,2,0.999999528185775,0.999999528185775,0.0447376980293663,2,629.990000000005,"troot(x4*x4)*x9","troot(x4*x4)","NA"
"S6",11,FALSE,FALSE,FALSE,FALSE,2,0.999999528185775,0.999999528185775,0.0450595334161219,2,664.119000000006,"x9*(troot(x4)*troot(x4))","troot(x4)*troot(x4)","NA"
"S6",12,FALSE,FALSE,FALSE,FALSE,3,0.997619451353867,0.997619451353867,0.0525800615876194,3,643.792000000001,"troot(x4*x4)","troot(x4*x4)*x9","x4"
"S6",13,FALSE,FALSE,FALSE,FALSE,2,0.999999528185775,0.999999528185775,0.0447352717619014,2,566.12999999999,"troot(x4*x4)*x9","troot(x4*x4)","NA"
"S6",14,FALSE,FALSE,FALSE,FALSE,2,0.994001745179827,0.994001745179827,0.065317365324566,2,649.387000000002,"x4","(x4*pm05(x4))*x9","NA"
"S6",15,FALSE,FALSE,FALSE,FALSE,1,0.999999744201511,0.999999744201511,0.0804060294798057,1,664.256999999998,"troot(x4)*(troot(x4)*x9)","NA","NA"
"S6","Mod",FALSE,FALSE,FALSE,FALSE,3,0.982552927440527,0.982552927440527,0.137888034099367,3,538.992,"x4","x4*x4","x4*x10"
"S6",17,FALSE,FALSE,FALSE,FALSE,2,0.999999528185775,0.999999528185775,0.0451921065412225,2,630.876000000004,"(troot(x4)*troot(x4))*x9","troot(x4)*troot(x4)","NA"
"S6",18,FALSE,FALSE,FALSE,FALSE,2,0.996429304930045,0.996429304930045,0.1472198921213,2,611.237999999998,"troot(x4*x4)","x4","NA"
"S6",19,FALSE,FALSE,FALSE,FALSE,1,0.999999744201511,0.999999744201511,0.0796827144611085,1,771.274999999994,"troot(x4*x4)*x9","NA","NA"
"S6",20,FALSE,FALSE,FALSE,FALSE,2,0.994020528242907,0.994020528242907,0.150004585741807,2,676.11099999999,"x4","x4*pm05(x4)","NA"
"S6",21,FALSE,FALSE,FALSE,FALSE,2,0.999999528185775,0.999999528185775,0.0447374588653963,2,588.026000000013,"troot(x4*x4)*x9","troot(x4*x4)","NA"
"S6",22,FALSE,FALSE,FALSE,FALSE,3,0.788552607527299,0.788552607527299,0.113191502746045,3,627.856999999989,"troot(x4*x4)","x3*x4","x4"
"S6",23,FALSE,FALSE,FALSE,FALSE,3,0.788552607527299,0.788552607527299,0.113031056819826,3,637.71100000001,"troot(x4*x4)","x4*x3","x4"
"S6",24,FALSE,FALSE,FALSE,FALSE,2,0.999999528185775,0.999999528185775,0.044286131483077,2,603.192999999999,"troot(x4*x4)*x9","troot(x4*x4)","NA"
"S6",25,FALSE,FALSE,FALSE,FALSE,3,0.733983070416538,0.733983070416538,0.111857689918244,3,590.389999999999,"troot(x4*x4)","x4*x2","x4"
"S6",26,FALSE,FALSE,FALSE,FALSE,3,0.982552927440527,0.982552927440527,0.137869390266219,3,648.906000000003,"x4","x4*x4","x4*x10"
"S6","Mod",FALSE,FALSE,FALSE,FALSE,2,0.999999528185775,0.999999528185775,0.0447373827464072,2,439.782,"x9*troot(x4*x4)","troot(x4*x4)","NA"
"S6",28,FALSE,FALSE,FALSE,FALSE,2,0.999999528185775,0.999999528185775,0.0445819839945877,2,647.587,"x9*troot(x4*x4)","troot(x4*x4)","NA"
"S6",29,FALSE,FALSE,FALSE,FALSE,2,0.999999528185775,0.999999528185775,0.044439312607658,2,565.509000000005,"x9*troot(x4*x4)","troot(x4*x4)","NA"
"S6",30,FALSE,FALSE,FALSE,FALSE,1,0.999999744201511,0.999999744201511,0.080512184719116,1,697.910999999993,"x9*troot(x4*x4)","NA","NA"
"Randomforest","NA","NA","NA","NA","NA","NA","NA","NA",0.796539569125392,"NA","NA","NA","NA","NA"
"Config","Count","D","L","B","P","Ninit","Nfinal","Q","Seed",,,,,
"Config",30,10,5,1,200,1000,3000,"c(15,30)","2024 mod",,,,,
