"Experiment","Run","F1","F2","F3","F4","Count_FP","Correlation","Correlation_FP","MAE","Count_P","Time","FirstFeature","SecondFeature","ThirdFeature"
"P4","Mod",FALSE,FALSE,FALSE,FALSE,1,0.99999974420151,0.99999974420151,0.0641496875599193,1,683.609999999999,"troot(x4*x4)*x9","NA","NA"
"P4",3,FALSE,FALSE,FALSE,FALSE,2,0.996429304930045,0.996429304930045,0.106995512247783,2,677.159999999996,"troot(x4*x4)","x4","NA"
"P4",4,FALSE,FALSE,FALSE,FALSE,3,0.986439462818484,0.986439462818484,0.153129970258773,3,640.889999999999,"x4","x9*troot(x4)","x4*pm05(x4)"
"P4",5,FALSE,FALSE,FALSE,FALSE,2,0.996429304930045,0.996429304930045,0.123817358266327,2,633.889999999999,"troot(x4*x4)","x4","NA"
"P4",6,FALSE,FALSE,FALSE,FALSE,5,0.659753416699968,0.659753416699968,0.0568648146859317,5,643.659999999996,"troot(x4*x4)","x3*x4","x4"
"P4",7,FALSE,FALSE,FALSE,FALSE,1,0.99999974420151,0.99999974420151,0.0754706641715469,1,657.559999999998,"x9*troot(x4*x4)","NA","NA"
"P4","Mod",FALSE,FALSE,FALSE,FALSE,2,0.999999528185775,0.999999528185775,0.0545370190172083,2,667.969999999999,"x9*troot(x4*x4)","troot(x4*x4)","NA"
"P4",9,FALSE,FALSE,FALSE,FALSE,1,0.99999974420151,0.99999974420151,0.0657753104849062,1,613.140000000007,"x9*troot(x4*x4)","NA","NA"
"P4",10,FALSE,FALSE,FALSE,FALSE,4,0.995225211329947,0.995225211329947,0.0572635967118515,4,666.75,"x4*pm05(x4)","x4*x6","(troot(x4)*troot(x4))*x9"
"P4",11,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.0847629107297061,2,682.550000000003,"troot(x4*x4)","x4*x2","NA"
"P4",12,FALSE,FALSE,FALSE,FALSE,2,0.982401464192023,0.982401464192023,0.221086510342867,2,655.589999999997,"x4","troot(x4)","NA"
"P4","Mod",FALSE,FALSE,FALSE,FALSE,3,0.651563512936131,0.651563512936131,0.0815729011200294,3,685.810000000001,"troot(x4*x4)","x8*x4","x4"
"P4",14,FALSE,FALSE,FALSE,FALSE,1,0.99999974420151,0.99999974420151,0.0641255557346711,1,672.189999999995,"troot(x4*x4)*x9","NA","NA"
"P4",15,FALSE,FALSE,FALSE,FALSE,1,0.99999974420151,0.99999974420151,0.0671791040899612,1,718.029999999999,"troot(x4*x4)*x9","NA","NA"
"P4",16,FALSE,FALSE,FALSE,FALSE,3,0.988045313943242,0.988045313943242,0.126156462054346,3,660.029999999999,"troot(x4*x4)","x4","troot(x4)*x9"
"P4","Mod",FALSE,FALSE,FALSE,FALSE,3,0.988045313943242,0.988045313943242,0.11022224605602,3,653.700000000001,"troot(x4*x4)","x4","troot(x4)*x9"
"P4","Mod",FALSE,FALSE,FALSE,TRUE,0,0.999998921420326,NA,0.0185802308967529,1,637.420000000002,"troot(x7*(x4*x4))","NA","NA"
"P4","Mod",FALSE,FALSE,FALSE,FALSE,1,0.99999974420151,0.99999974420151,0.0678539732078566,1,672.130000000001,"x9*troot(x4*x4)","NA","NA"
"P4",20,TRUE,FALSE,FALSE,FALSE,0,1,NA,0.00172499207464565,1,688.580000000002,"troot(x4*(x4*x6))","NA","NA"
"P4",21,FALSE,FALSE,FALSE,FALSE,2,0.999999528185775,0.999999528185775,0.0520159741716777,2,669.340000000011,"x9*troot(x4*x4)","troot(x4*x4)","NA"
"P4",22,FALSE,FALSE,FALSE,FALSE,3,0.988045457953733,0.988045457953733,0.10894602999692,3,642.479999999996,"x4","troot(x4)*x9","(troot(x4)*troot(x4))*x9"
"P4","Mod",FALSE,FALSE,FALSE,FALSE,3,0.733983070416538,0.733983070416538,0.0714560200837736,3,661.66,"troot(x4*x4)","x2*x4","x4"
