"Experiment","Run","F1","F2","F3","F4","Count_FP","Correlation","Correlation_FP","MAE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"P6",19,FALSE,FALSE,FALSE,FALSE,4,0.748419530681168,0.748419530681168,0.001675165834136,683.620642387815,0.999999790810521,4,NA,"troot(x4)*troot(x4)","x9*(troot(x4)*troot(x4))","x7*(troot(x4)*troot(x4))",1,0.999951079065857,0.999951079065857
"P1",20,FALSE,FALSE,FALSE,FALSE,7,0.556017675428838,0.556017675428838,0.0052008154361587,573.248103253447,0.999988572445856,7,NA,"x10*x4","x8*x4","(x8*x4)*x4",0.999999999999798,0.99999999998877,0.999999999988757
"P2",20,FALSE,FALSE,FALSE,FALSE,5,0.797307484082944,0.797307484082944,0.00167542083097096,683.620642387812,0.999999792240668,5,NA,"troot(x4)*troot(x4)","x7*(troot(x4)*troot(x4))","(troot(x4)*troot(x4))*x9",1,1,1
"P3",20,FALSE,FALSE,FALSE,FALSE,9,0.405542769220255,0.405542769220255,6.29399060092075e+248,601.133418941248,-Inf,9,NA,"x4","x4*(x4*x2)","troot(x4*x4)",1,0.999999626600521,0.999712292395617
"P4",20,TRUE,FALSE,FALSE,FALSE,2,0.714245609496639,0.571368414244959,0.000827050738110715,674.517573831117,0.99999991183318,3,NA,"troot(x4)*troot(x4)","troot(x4*x6)*troot(x4)","x5",0.999999999999463,0.999999999999463,0.349470273189788
"P5",20,FALSE,FALSE,FALSE,FALSE,3,0.64150431355363,0.64150431355363,3.14038680571656e+237,673.488289482678,-Inf,3,NA,"x6*(troot(x4)*troot(x4))","troot(x4)*troot(x4)","x6",1,1,0.120936993405048
"P6",20,FALSE,FALSE,FALSE,FALSE,3,0.668521412733855,0.668521412733855,0.000925236559836185,683.81122596715,0.999999911212692,3,NA,"troot(x4*x4)","x6*troot(x4*x4)","x9",1,0.99999999999975,0.540033411785858
"P1",21,FALSE,FALSE,FALSE,FALSE,9,0.339125433314465,0.339125433314465,6.0073967599707e+281,641.328163713304,-Inf,9,NA,"x8*x4","troot(x4*x4)","x4*(x8*x4)",0.999999999999998,0.999999999999998,0.999999999999998
"P2",21,FALSE,FALSE,FALSE,FALSE,6,0.653296354872146,0.653296354872146,0.00154481992768125,686.462219760741,0.99999980137067,6,NA,"troot(x4*x4)","x2*troot(x4*x1)","troot(x4*x4)*x9",0.981771542114825,0.866856244396314,0.866856244396226
"P3",21,FALSE,FALSE,FALSE,FALSE,8,0.306814999013092,0.306814999013092,0.00159144440461039,676.932819976938,0.999999786737874,8,NA,"troot(x4*x4)","x9*troot(x4*x4)","x7*(x9*troot(x4*x4))",1,1,1
"P4",21,FALSE,FALSE,FALSE,FALSE,3,0.714244403037591,0.714244403037591,NA,673.488289482677,NA,3,NA,"troot(x4)*troot(x4)","x6*(troot(x4)*troot(x4))","x5",0.999999999999821,0.999999999917165,0.39562479199686
"P5",21,FALSE,FALSE,FALSE,FALSE,10,0.884114148461625,0.884114148461625,0.481719341978802,624.619825847592,0.580806502600554,10,NA,"troot(x4)*troot(x4)","x7*x4","(x7*x4)*(x5*x4)",1,0.999999999985723,0.999999999985723
"P6",21,FALSE,FALSE,FALSE,FALSE,6,0.490639548850475,0.490639548850475,0.00162200517014025,696.004625273762,0.999999630029744,6,NA,"troot(x4*x4)","x9*troot(x4*x4)","troot(x4*x4)*(x7*x7)",1,0.999994152214594,0.999994152214594
"P1",22,FALSE,FALSE,FALSE,FALSE,3,0.635474267278842,0.635474267278842,2.64010150905096e+276,683.748086912524,-Inf,3,NA,"x6*troot(x4*x4)","troot(x4*x4)","x2",0.999999715720808,0.999999715720808,0.13389148882502
"P2",22,FALSE,FALSE,FALSE,FALSE,6,0.311956720168576,0.311956720168576,0.00486433535768422,693.040164441824,0.999982332716615,6,NA,"troot(x4*x4)*x9","x8*troot(x4*x4)","(troot(x4*x4)*x9)*x9",0.999742128996656,0.999742128996656,0.999742128996656
"P3",22,FALSE,FALSE,FALSE,FALSE,5,0.414563800477888,0.414563800477888,2.55036113893104e+213,683.955183587772,-Inf,5,NA,"troot(x4*x4)*x6","troot(x4*x4)","x9",0.999999999999983,0.999999999999983,0.666442865148924
"P4",22,FALSE,FALSE,FALSE,FALSE,5,0.592525122582957,0.592525122582957,0.00155151738654319,700.057650136978,0.999999804083528,5,NA,"troot(x4*x4)","x7*troot(x4*x4)","troot(x4*x4)*x9",0.999999999876155,0.999999917301522,0.999999917301522
"P5",22,TRUE,FALSE,FALSE,FALSE,5,0.497621221302682,0.397145465563218,0.000884732575796191,687.684548542455,0.999999886909188,6,NA,"troot(x6*(x4*x4))","x4","x4*x6",1,0.999997541359278,0.999997408534819
"P6",22,FALSE,FALSE,FALSE,FALSE,4,0.467023559465697,0.467023559465697,0.000956839054690946,673.488289482677,0.999999909753642,4,NA,"troot(x4)*troot(x4)","x6*(troot(x4)*troot(x4))","x1",1,0.999986383092115,0.157422189322965
"P1",23,FALSE,FALSE,FALSE,FALSE,4,0.751367490020492,0.751367490020492,1.37631170944517e+267,628.696791321502,-Inf,4,NA,"troot(x4*x4)","(troot(x4*x4)*x7)*x9","troot(x4*x4)*x7",1,1,1
"P2",23,TRUE,FALSE,FALSE,FALSE,6,0.703995768882087,0.654661730362434,1.32911203795065e+161,726.524996596073,-Inf,7,NA,"x4","x9*x4","troot((x4*x6)*x4)",1,1,1
"P3",23,FALSE,FALSE,FALSE,FALSE,7,0.534549560758814,0.534549560758814,0.00235979742875202,617.500756657951,0.999999457605499,7,NA,"x4","troot(x4*x8)*troot(x4*x8)","x6*x4",1,0.999999999819387,0.999999999819387
"P4",23,TRUE,FALSE,FALSE,FALSE,3,0.782114210964102,0.709485619547464,0.00159092822179971,671.716965893096,0.999999812872648,4,NA,"troot(1+((x4*x6)*x4))","x4","x6*x4",1,0.99999514132711,0.99999512193488
"P5",23,FALSE,FALSE,FALSE,FALSE,4,0.46496456610627,0.46496456610627,0.000968830140633834,673.488289482678,0.999999909652676,4,NA,"x6*(troot(x4)*troot(x4))","troot(x4)*troot(x4)","x7",0.999999999982551,0.999999999982551,0.177488387576212
"P6",23,FALSE,FALSE,FALSE,FALSE,3,0.645113672185694,0.645113672185694,0.00097582519751321,683.748086912524,0.999999909907228,3,NA,"troot(x4*x4)","troot(x4*x4)*x6","x7",1,1,0.250877036857275
"P1",24,FALSE,FALSE,FALSE,FALSE,7,0.391852607979483,0.391852607979483,3.30056460052056e+241,669.208077059567,-Inf,7,NA,"troot(x4*x4)","x9*troot(x4*x4)","(x7*x9)*troot(x4*x4)",1,1,1
"P2",24,FALSE,FALSE,FALSE,FALSE,5,0.592525122582957,0.592525122582957,0.00155059496785082,700.057650136979,0.999999804189579,5,NA,"troot(x4*x4)","x7*troot(x4*x4)","x9*troot(x4*x4)",1,0.999999912043572,0.99999991204357
"P3",24,FALSE,FALSE,FALSE,FALSE,5,0.414563796041659,0.414563796041659,0.00144525344585634,661.441456355411,0.999999872840941,5,NA,"troot(1+(x4*x4))*x6","troot(1+(x4*x4))","x5",1,1,0.987701140439978
"P4",24,FALSE,TRUE,FALSE,FALSE,5,0.302001797132693,0.162402227067895,0.00241416167036554,677.640720962478,0.999998251585195,6,NA,"troot((x9*x4)*x4)","x6*(troot(x4)*troot(x9*x4))","p3(x5)",0.984517350013094,0.984517350012886,0.984517347157991
"P5",24,FALSE,FALSE,FALSE,FALSE,9,0.845253856034558,0.845253856034558,0.0179251209899722,623.533855065547,0.999521065514667,9,NA,"x4","x7","p0(x4)",1,0.99999999999974,0.999999999726699
"P6",24,TRUE,FALSE,FALSE,FALSE,4,0.223066601229348,0.0288332515366845,9.72961286131608e+158,704.761033072221,-Inf,5,NA,"troot((x4*x4)*x6)","troot(x4*x4)*x8","troot(x8)*troot(x4*x4)",1,1,0.999999999992315
"P1",25,TRUE,FALSE,FALSE,FALSE,6,0.542896205159276,0.466712239352488,2.02764925868195e+256,687.914827432204,-Inf,7,NA,"troot((x6*x4)*x4)","x4","x4*x9",0.999973251268654,0.995612072356455,0.504382441257052
"P2",25,TRUE,FALSE,FALSE,FALSE,2,0.995239780774171,0.992859671161257,0.000830818722539518,682.554649827531,0.999999890116087,3,NA,"troot(x4)*troot(x6*x4)","x6*x4","x4",0.999702980766031,0.999702965424177,0.999689973799968
"P3",25,FALSE,FALSE,FALSE,FALSE,13,0.751846847110331,0.751846847110331,0.0030020863188371,593.056056721957,0.999995348501859,13,NA,"x4*x6","x4*x9","p3(p0(x4))*x4",0.99999999998181,0.999999999923367,0.990003513187916
"P4",25,FALSE,TRUE,FALSE,FALSE,4,0.592525103233992,0.490656467178319,0.00160890304049741,698.915048366661,0.999999779727706,5,NA,"troot((x4*x9)*x4)","p3(x5)","troot(x4*x4)",0.999986736744461,0.999986736744459,0.999986707099469
"P5",25,FALSE,TRUE,FALSE,TRUE,3,0.580897019219579,0.301495509073629,1.23753819671193e+292,672.278453144079,-Inf,5,NA,"troot(x4*x4)","troot(x9*(x4*x4))","troot((x4*x4)*x7)",1,1,0.999999999999996
"P6",25,TRUE,FALSE,FALSE,FALSE,2,0.995239647353662,0.992859471030492,1.09475538390963e+268,687.881431327977,-Inf,3,NA,"troot(x4*(x6*x4))","x4","x4*x7",1,0.981421392349055,0.976322591028189
"P1",26,TRUE,FALSE,FALSE,FALSE,2,0.995239780774171,0.992859671161257,5.96168225460236e+96,682.554649827531,-6.48474714038123e+193,3,NA,"troot(x6*x4)*troot(x4)","x4","x6*x4",1,0.948839703662412,0.938250780088039
"P2",26,FALSE,FALSE,FALSE,FALSE,8,0.348078567775443,0.348078567775443,0.0017179190483909,699.010338532581,0.999999761940144,8,NA,"troot(x4*x4)","x9*troot(x4*x4)","troot(x4*x4)*x7",1,0.999999999991223,0.999999999990295
"P3",26,FALSE,FALSE,FALSE,FALSE,10,0.625852567524298,0.625852567524298,0.00517644413019046,627.683333813061,0.999990583760133,10,NA,"troot(x4*x4)","x4*x4","x10*x4",1,1,1
"P4",26,TRUE,FALSE,FALSE,FALSE,3,0.782114214660598,0.709485619547464,1.43542987146042e+176,682.554649827531,-Inf,4,NA,"troot(x4)*troot(x4*x6)","x4","x4*x6",0.999999999998678,0.999994222837784,0.999992036588734
"P5",26,TRUE,FALSE,FALSE,FALSE,3,0.736887717752322,0.649183623669762,0.000829713933493961,687.881431327977,0.999999889972455,4,NA,"troot(x4*(x6*x4))","x4","x7*x4",1,0.99999706418785,0.551675286750138
"P6",26,TRUE,FALSE,FALSE,FALSE,5,0.646223456509139,0.575468147810967,2.11500640092949e+245,691.027397938182,-Inf,6,NA,"troot(x6*(x4*x4))","x4","x4*x7",1,0.999389023661903,0.929254236988816
"P1",27,TRUE,FALSE,FALSE,FALSE,3,0.727559147547627,0.636745530063503,NA,687.684548542456,NA,4,NA,"troot((x4*x4)*x6)","x4","x6*x4",1,0.997694744664711,0.997316464276996
"P2",27,TRUE,FALSE,FALSE,FALSE,5,0.600958891463448,0.600958891463448,0.00150736871920206,678.705114059835,0.999999822171055,5,NA,"x4","troot(((x6*x4)*x4)+x7)","x6*x4",0.992994699631672,0.992979463376247,0.992979463369638
"P3",27,TRUE,FALSE,FALSE,FALSE,2,0.641505520012678,0.462258280019017,0.000817132840584806,684.777371260963,0.999999910336868,3,NA,"troot(x6*(x4*x4))","troot(x4*x4)","x6",0.967261945262337,0.96011691384846,0.124144997311972
"P4",27,FALSE,FALSE,FALSE,FALSE,5,0.414563800477888,0.414563800477888,2.64667855578367e+166,683.955183587772,-Inf,5,NA,"x6*troot(x4*x4)","troot(x4*x4)","x9",0.999999593722169,0.999999593722169,0.618139280268987
"P5",27,TRUE,FALSE,FALSE,FALSE,4,0.583161027119836,0.478951283899795,2.45408600720434e+117,687.684548542455,-1.09884124940963e+235,5,NA,"troot(x4*(x4*x6))","x4","x4*x6",1,0.999989150967783,0.999988258816608
"P6",27,FALSE,FALSE,FALSE,FALSE,5,0.41621099516543,0.41621099516543,3.77820807641029e+251,683.955183587772,-Inf,5,NA,"troot(x4*x4)","troot(x4*x4)*x6","x9",1,1,0.573517644485336
"P1",28,TRUE,FALSE,FALSE,FALSE,3,0.727559147547627,0.636745530063503,0.000842234988495859,687.684548542455,0.999999891635657,4,NA,"troot(x4*(x6*x4))","x4","x4*x6",1,0.999998168082453,0.999998084534354
"P2",28,TRUE,FALSE,FALSE,FALSE,2,0.995239780774171,0.992859671161257,1.42048992495834e+277,687.684548542455,-Inf,3,NA,"troot((x6*x4)*x4)","x4","x6*x4",0.999999159411189,0.999851616587516,0.999851534707856
"P3",28,FALSE,FALSE,FALSE,TRUE,7,0.468026480898446,0.392030417966748,0.00235304417629737,631.148544559,0.999999189037784,8,NA,"x4","x4*x7","troot(x4*(x4*x7))",1,0.99999999990636,0.99999999990636
"P4",28,FALSE,FALSE,FALSE,FALSE,5,0.635460476104504,0.635460476104504,0.00173759980045736,694.413008035453,0.999999792422461,5,NA,"troot(x4*x4)","troot(x4*x4)*x9","troot(x4*x4)*x7",1,0.999985239951911,0.999985239911782
"P5",28,TRUE,FALSE,FALSE,FALSE,4,0.783101751789505,0.728877189736882,0.000926426865862608,694.252963442309,0.999999880793369,5,NA,"troot(x4*(x6*x4))","x4","x6*x4",1,0.99999050760417,0.998516448491564
"P6",28,TRUE,FALSE,FALSE,FALSE,3,0.994644746673362,0.992859662231149,0.000827691061582147,687.881431327977,0.999999891858149,4,NA,"troot(x4*(x4*x6))","x4","x4*x7",0.98928970530361,0.989276326824986,0.543186578719174
"P1",29,FALSE,FALSE,FALSE,FALSE,9,0.437297514516514,0.437297514516514,1.33348870871685e+230,653.547951389991,-Inf,9,NA,"x4","troot(x4)","(x6*troot(x4))*(x6*troot(x4))",1,0.99999999999999,0.99999999999999
"P2",29,TRUE,FALSE,FALSE,FALSE,6,0.268886601805629,0.147034368773233,0.00113325487206753,694.480253195254,0.999999801072503,7,NA,"troot(x6*(x4*x4))","exp_dbl(sin_deg(x8*x4))","x8*x4",0.999999806297333,0.999999806289222,0.999999802059597
"P3",29,FALSE,FALSE,FALSE,FALSE,10,0.656313477449035,0.656313477449035,1.14979412140122e+237,588.592712530079,-Inf,10,NA,"x4","x6*x4","troot(x4)",1,1,1
"P4",29,FALSE,FALSE,TRUE,FALSE,6,0.867401505327461,0.845301790932432,0.17491493736298,688.540318546495,0.945494951022347,7,NA,"x4","x5*x4","x9*x4",1,0.999999950601842,0.999999950601842
"P5",29,FALSE,FALSE,FALSE,FALSE,5,0.585957347664757,0.585957347664757,0.00155314126312017,679.546310360751,0.99999978275199,5,NA,"troot(x4)*troot(x4)","(troot(x4)*troot(x4))*x7","(troot(x4)*troot(x4))*x9",1,0.995041763827605,0.995041763827605
"P6",29,FALSE,TRUE,FALSE,FALSE,2,0.655915039991468,0.483872736258861,0.00142595647672302,685.279185782357,0.999999854927721,3,NA,"troot((x9*x4)*x4)","((troot((x9*x4)*x4)*x7)*x6)*x6","x8*x5",1,0.999999836535346,0.999998676311318
"P1",30,FALSE,FALSE,FALSE,FALSE,4,0.394565264519246,0.394565264519246,0.00181613307537295,626.905644940331,0.999999648701596,4,NA,"troot((troot(x7)*(x9*x4))*x4)","troot(x4*x4)","x7",0.999999999898966,0.999999701126695,0.999304232866118
"P2",30,FALSE,TRUE,FALSE,FALSE,2,0.664571385450879,0.496857254447978,5.70064610120343e+239,698.05808829132,-Inf,3,NA,"troot(x4*(x4*x9))","troot(x4*(x7*x4))*x6","p3(x5)",0.999999815071505,0.999999815071505,0.999999246248857
"P3",30,FALSE,FALSE,FALSE,FALSE,11,0.692338353325024,0.692338353325024,0.204791862406692,617.857495622736,0.927041280101248,11,NA,"x4","x2*x4","x4*(x4*exp_dbl(x3))",1,1,1
"P4",30,FALSE,FALSE,FALSE,FALSE,4,0.537075438630361,0.537075438630361,2.83665037124264e+260,683.955183587772,-Inf,4,NA,"troot(x4*x4)","x6*troot(x4*x4)","x9",0.999999999998844,0.988729290587296,0.543999825949196
"P5",30,FALSE,FALSE,FALSE,FALSE,3,0.368288483911306,0.368288483911306,NA,647.338963481653,NA,3,NA,"troot(1+((x2*x8)+(x6*(x4*x4))))","x5","x4*(x2*x8)",0.999999999999999,0.923103632934639,0.912594628300957
"P6",30,FALSE,FALSE,FALSE,FALSE,3,0.641499520354309,0.641499520354309,0.00105302795028248,654.212853059608,0.999999847161205,3,NA,"troot(((x4*x6)*x6)*x4)","troot(((x4*x6)*x6)*x4)*x6","x6",1,0.999999999991563,0.998113673624863
"P1",31,FALSE,TRUE,FALSE,FALSE,3,0.47646835179976,0.301957919914119,0.00165000653550973,675.760040480126,0.999999761630175,4,NA,"troot(x4*(x9*x4))","x9*troot(x4*(x9*(x7*x4)))","x1*x4",1,1,0.999999731460999
"P2",31,FALSE,FALSE,FALSE,FALSE,6,0.487279826250308,0.487279826250308,0.00152673497987048,694.055935628515,0.99999982575152,6,NA,"x9*troot(x4*x4)","troot(x4*x4)","x6*(x7*troot(x4*x4))",0.999999998831609,0.999988951718385,0.999936942214176
"P3",31,FALSE,FALSE,FALSE,FALSE,7,0.455379223312802,0.455379223312802,5.70597693149395e+251,678.603536975613,-Inf,7,NA,"troot(x4)*troot(x4)","(x7*x7)*(troot(x4)*troot(x4))","x9*(troot(x4)*troot(x4))",1,1,1
"P4",31,FALSE,FALSE,FALSE,FALSE,4,0.537075438630361,0.537075438630361,9.55768413839396e+289,683.955183587773,-Inf,4,NA,"troot(x4*x4)","troot(x4*x4)*x6","x9",1,0.999999998975429,0.563299579920822
"P5",31,FALSE,FALSE,FALSE,FALSE,6,0.317738464555017,0.317738464555017,NA,683.748086912524,NA,6,NA,"troot(x4*x4)*x6","troot(x4*x4)","x5",1,1,0.365944406551026
"P6",31,FALSE,FALSE,FALSE,TRUE,8,0.535687792612116,0.47764890151109,0.00147829424979609,646.677559225354,0.999999784535941,9,NA,"x4","x9*troot((x4*x7)*x4)","troot((x4*x7)*x4)",1,1,1
"P1",32,FALSE,FALSE,FALSE,FALSE,11,0.691354040113969,0.691354040113969,6.34012101364131e+282,632.345748851668,-Inf,11,NA,"x4","(x10*(x6*x4))*x6","x4*sin_deg(x4)",0.915233758091589,0.914921640089118,0.914921640089118
"P2",32,FALSE,FALSE,FALSE,FALSE,3,0.668521412733855,0.668521412733855,0.00094930810157348,683.811225967151,0.999999910820159,3,NA,"x6*troot(x4*x4)","troot(x4*x4)","x9",1,1,0.234675581085969
"P3",32,FALSE,FALSE,FALSE,FALSE,9,0.652039186751479,0.652039186751479,1.5189738315908e+258,596.391651233593,-Inf,9,NA,"x4*x9","x7","x4",0.999999999990843,0.999999999990843,0.99999999883573
"P4",32,TRUE,FALSE,FALSE,TRUE,8,0.585294612977777,0.48161840104468,0.00264958395541161,689.525500274197,0.999996985838259,10,NA,"troot(x4*x4)","p3(x1*x4)","troot(x7*(x4*x4))",0.860214368886726,0.794594224385702,0.794594208821202
"P5",32,FALSE,FALSE,FALSE,FALSE,11,0.647754331412208,0.647754331412208,0.0207932316343128,557.650165649324,0.99935854162119,11,NA,"p3(x6)*x4","p3(p0(x4))","x10*(p3(x6)*x4)",0.999999999931162,0.999999999931162,0.999999999931162
"P6",32,FALSE,FALSE,FALSE,FALSE,6,0.334458418037592,0.334458418037592,0.00432725575780773,660.548379432447,0.999987162078452,6,NA,"troot(x4*(x9*x4))*x9","troot(x4)*troot(x4)","p3(x7)",0.990729046045727,0.990729046045727,0.990729046045138
"P1",33,TRUE,FALSE,FALSE,FALSE,6,0.72820754975557,0.682908808048166,0.0013341906697442,725.572343899142,0.999999810183163,7,NA,"x4","troot((x4*x4)*x6)","x6*x4",1,1,1
"P2",33,FALSE,FALSE,FALSE,FALSE,9,0.455215628835339,0.455215628835339,0.0154700319996384,619.418368695386,0.999746711396285,9,NA,"x4","x4*x2","troot(x4)*troot(x4)",1,1,0.999999999999944
"P3",33,FALSE,FALSE,FALSE,FALSE,14,0.485649902137272,0.485649902137272,NA,582.738426842858,NA,14,NA,"x4","p0(x4)*x4","x8*x4",1,0.999999999999992,0.999963352193255
"P4",33,TRUE,FALSE,FALSE,FALSE,3,0.782114214660598,0.709485619547464,0.000879895969466157,687.684548542455,0.999999890668492,4,NA,"troot(x4*(x4*x6))","x4","x6*x4",0.979634223350919,0.967114528165537,0.96711380268849
"P5",33,FALSE,FALSE,FALSE,FALSE,4,0.537075438630361,0.537075438630361,0.00091815943927975,683.955183587772,0.999999914609117,4,NA,"x6*troot(x4*x4)","troot(x4*x4)","x9",1,1,0.581235449245612
"P6",33,FALSE,TRUE,FALSE,FALSE,5,0.357722951014935,0.229267611726586,0.00190848183077612,687.02626207678,0.999998991620246,6,NA,"x7","troot((x9*x4)*x4)","x7*x9",0.969770977677044,0.963672454065177,0.963672452406185
"P1",34,FALSE,FALSE,FALSE,FALSE,3,0.645113672185694,0.645113672185694,2.81140935371214e+257,673.488289482677,-Inf,3,NA,"troot(x4*x4)","(troot(x4)*troot(x4))*x6","x7",1,0.999999999998021,0.184926428161267
"P2",34,FALSE,TRUE,FALSE,FALSE,3,0.491023623084247,0.321364948293435,0.00302612937423084,689.758049957918,0.999994181827014,4,NA,"troot((x4*x9)*x4)","troot((x4*x9)*x4)*x6","p3(x7)",0.996021684492096,0.996021684492096,0.996020745475249
"P3",34,FALSE,FALSE,FALSE,FALSE,4,0.537075438630361,0.537075438630361,NA,683.955183587773,NA,4,NA,"troot(x4*x4)*x6","troot(x4*x4)","x9",1,0.999974786884248,0.573304742801939
"P4",34,TRUE,FALSE,FALSE,FALSE,2,0.714245609496639,0.571368414244959,0.000824835312902221,684.777371260962,0.999999911804675,3,NA,"troot((x4*x6)*x4)","troot(x4*x4)","x5",0.999963330728323,0.999872372904151,0.329096049035802
"P5",34,FALSE,FALSE,FALSE,FALSE,9,0.609906896763563,0.609906896763563,4.92802813678413e+129,623.248718519687,-4.43100003297795e+259,9,NA,"x4","troot(x4)","p0(x4)",1,0.999999999593664,0.999999999593664
"P6",34,FALSE,FALSE,FALSE,FALSE,5,0.588123001862173,0.588123001862173,2.17363600763563e+291,681.302005018357,-Inf,5,NA,"(troot(x4)*troot(x4))*x9","troot(x4)*troot(x4)","x7*((troot(x4)*troot(x4))*x7)",0.999999999989162,0.999999999989162,0.999999999989162
"P1",35,FALSE,FALSE,FALSE,FALSE,5,0.781349412551508,0.781349412551508,0.00186628901573085,671.862113090515,0.999999437455111,5,NA,"(troot(x4)*troot(x4))*x9","troot(x4)*troot(x4)","x7*(troot(x4)*troot(x4))",1,1,1
"P2",35,FALSE,FALSE,FALSE,FALSE,6,0.542395629426602,0.542395629426602,0.00153043737095144,697.901528862924,0.999999802551227,6,NA,"troot(x4*x4)","troot(x4*x4)*x9","troot(x4*x4)*x7",1,0.99999999671298,0.99999999671298
"P3",35,TRUE,FALSE,FALSE,FALSE,2,0.999998564264298,0.999997846396447,4.02300259433244e+277,674.440560245919,-Inf,3,NA,"(troot(x4)*troot(x4))*x6","troot((x4*x4)*x6)","troot(x4)*troot(x4)",1,0.721571617479484,0.278428382520515
"P4",35,FALSE,FALSE,FALSE,FALSE,7,0.454115152275445,0.454115152275445,0.00144216448487814,692.161877265352,0.999999831244022,7,NA,"troot(x4*x4)","x5","troot(x4*x4)*x9",1,0.999699738986392,0.999454655029824
"P5",35,FALSE,FALSE,FALSE,FALSE,6,0.471354040134548,0.471354040134548,2.52184976216864e+276,602.970524160994,-Inf,6,NA,"troot(x4*x4)","x8*p3(x4)","(x4*x8)*(x10*troot(x4*x4))",0.999999999999999,0.999999999999999,0.999999999999999
"P6",35,TRUE,FALSE,FALSE,FALSE,3,0.736887817817704,0.649183757090272,0.000830307704455507,687.684548542455,0.999999890262453,4,NA,"troot((x4*x6)*x4)","x4","x4*x6",0.999999994807638,0.999954918210867,0.760357889214298
"P1",36,TRUE,FALSE,FALSE,FALSE,2,0.995239780774171,0.992859671161257,0.000812265638410086,687.684548542456,0.999999899338793,3,NA,"troot(x6*(x4*x4))","x4","x4*x6",1,0.948537105103156,0.9434314651682
"P2",36,FALSE,FALSE,FALSE,FALSE,3,0.668521412733855,0.668521412733855,0.000928421893148054,683.81122596715,0.9999999109248,3,NA,"troot(x4*x4)","x6*troot(x4*x4)","x9",1,1,0.515780329645292
"P3",36,FALSE,FALSE,FALSE,FALSE,11,0.886184682005533,0.886184682005533,0.0104531242656368,616.122552780343,0.999861442787119,11,NA,"x4","troot(x4)","x6",1,0.999999999999996,0.999999319174019
"P4",36,FALSE,FALSE,FALSE,FALSE,5,0.592525122582957,0.592525122582957,0.0015501199992569,700.057650136979,0.999999803824361,5,NA,"troot(x4*x4)","x7*troot(x4*x4)","troot(x4*x4)*x9",1,0.999999949212409,0.999999949212409
"P5",36,FALSE,FALSE,FALSE,FALSE,6,0.852174445276782,0.852174445276782,0.00116793089339191,612.687055221487,0.999999836523353,6,NA,"x4","troot(x4)*(troot(x4)*p0(troot(x4)))","troot(x4)*p0(troot(x4))",1,0.999999999998924,0.999999999998924
"P6",36,FALSE,FALSE,FALSE,FALSE,3,0.645113672185694,0.645113672185694,0.000974385035924945,683.748086912524,0.999999908598688,3,NA,"troot(x4*x4)","x6*troot(x4*x4)","x7",1,0.999999999523228,0.184334453716011
"P1",37,TRUE,FALSE,FALSE,FALSE,4,0.612242015989619,0.515302519987024,0.000871774156733991,687.684548542455,0.999999892556921,5,NA,"troot(x4*(x6*x4))","x4","x6*x4",1,0.960548101625621,0.956108089523519
"P2",37,FALSE,TRUE,FALSE,FALSE,5,0.438680706040769,0.326416917757587,0.00166025234852445,685.166369583336,0.999999792361398,6,NA,"x9*((troot(x4*x4)*x9)*x7)","troot((x4*x9)*x4)","p3(x5)",0.999942578725791,0.999942578725791,0.999942578165105
"P3",37,FALSE,FALSE,FALSE,FALSE,13,0.750988606556949,0.750988606556949,0.0196539789558012,622.88530642032,0.999429414798008,13,NA,"troot(x4)*x4","x9","x4*x4",1,0.999999999994427,0.999999999993445
"P4",37,FALSE,FALSE,FALSE,FALSE,5,0.374732556654292,0.374732556654292,0.000911258600554378,683.81122596715,0.999999912260666,5,NA,"troot(x4*x4)","x6*troot(x4*x4)","x9",1,1,0.443012950448888
"P5",37,FALSE,FALSE,FALSE,FALSE,4,0.446412420275273,0.446412420275273,0.000961344162385971,683.748086912524,0.999999915336769,4,NA,"troot(x4*x4)","troot(x4*x4)*x6","x5",1,0.999999999914687,0.412004346190205
"P6",37,FALSE,FALSE,FALSE,FALSE,5,0.585804689297772,0.585804689297772,0.00169595791067322,683.620642387815,0.999999788145419,5,NA,"x9*troot(x4*x4)","troot(x4*x4)","p3(x5)",0.999992584041368,0.999992484694922,0.995506182221456
"P1",38,FALSE,FALSE,FALSE,FALSE,4,0.391857353162302,0.391857353162302,0.000966260745973429,673.488289482677,0.999999910633666,4,NA,"troot(x4)*troot(x4)","(troot(x4)*troot(x4))*x6","x3",1,0.999999892522239,0.201944512639286
"P2",38,FALSE,FALSE,FALSE,FALSE,3,0.547637388260404,0.547637388260404,0.000969009709324557,683.748086912524,0.999999909980248,3,NA,"troot(x4*x4)","troot(x4*x4)*x6","x3",0.999999999999993,0.999999999999993,0.177834243313673
"P3",38,FALSE,FALSE,FALSE,FALSE,5,0.414563800477888,0.414563800477888,9.90774899716941e+150,683.955183587772,-1.79104041960211e+302,5,NA,"troot(x4*x4)*x6","troot(x4*x4)","x9",1,1,0.374615583352684
"P4",38,FALSE,FALSE,FALSE,FALSE,4,0.537075438630361,0.537075438630361,2.58881152463912e+178,683.955183587773,-Inf,4,NA,"troot(x4*x4)","x6*troot(x4*x4)","x9",0.985847272281976,0.985846448857433,0.536948719662798
