"Experiment","Run","F1","F2","F3","F4","Count_FP","Correlation","Correlation_FP","MAE","Count_P","Time","FirstFeature","SecondFeature","ThirdFeature"
"P6","Mod33",FALSE,FALSE,FALSE,FALSE,4,0.537075438630361,0.537075438630361,0.000913167508026622,4,266.588,"troot(x4*x4)","troot(x4*x4)*x6","x9"
"P6",27,FALSE,FALSE,FALSE,FALSE,5,0.416723884262042,0.416723884262042,0.0011523354273738,5,220.317999999999,"troot(x4*x4)","(x6*troot(x4))*(x6*troot(x4))","x9"
"P6","Mod333",FALSE,FALSE,FALSE,FALSE,13,0.521801346827383,0.521801346827383,0.0636705021692239,13,208.097,"x4","troot(x4)","x4*(x3*x4)"
"P6",29,FALSE,FALSE,FALSE,FALSE,16,0.478703878906359,0.478703878906359,0.0402951315549693,16,254.177000000003,"troot(x4*x4)","x4","x4*x4"
"P6","M2",TRUE,FALSE,FALSE,FALSE,1,0.00357060277926324,-0.992858794441474,0.000842410966262208,2,243.423,"troot(x4*(x4*x6))","(x4*x6)*p0(x8)","NA"
"P6",31,FALSE,FALSE,FALSE,FALSE,10,0.68374045289199,0.68374045289199,0.00872351271688959,10,186.912000000004,"troot(x4)","x4*x10","troot(x4)*p3(p0(x4*x6))"
"P6","Mod111",TRUE,FALSE,FALSE,FALSE,3,0.727559147547627,0.636745530063503,0.000841833980521445,4,229.362,"troot(x4*(x6*x4))","x6*x4","x4"
"P6",33,FALSE,FALSE,FALSE,FALSE,10,0.621807945337725,0.621807945337725,0.190729363930716,10,259.866999999998,"troot(x4*x4)","x4*x4","p3(x4*x3)"
"P6","M1",FALSE,FALSE,FALSE,FALSE,11,0.667513543507494,0.667513543507494,6.9430077395118,11,258.204,"x4","x9","troot(x4)"
"P6",35,FALSE,FALSE,FALSE,FALSE,7,0.252331133710214,0.252331133710214,0.00322761638044525,7,211.777000000002,"troot(x4*x4)","(x4*(x4*troot((x4*(x8*x8))*x4)))*x3","(x8*x4)*troot(x4*x4)"
"Randomforest","1","NA","NA","NA","NA","NA","NA","NA",0.763783529330238,"NA","NA","NA","NA","NA"
